"experimentname","subject","condition","session","phase","runningtrial","trial","statement","set","status","repeated_phase2","repeated_phase3","irating","irating.rt","trating","trating.rt","filter"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",26,"Das meiste Gold wird derzeit in Südafrika gefördert.","SetA","True",NA,"Yes",NA,NA,4,1355,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",27,"Italien wurde 1934 zum ersten Mal Fußballweltmeister.","SetC","True",NA,"No",NA,NA,4,914,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",28,"Bob Dylan arbeitet nebenberuflich als Winzer.","SetA","True",NA,"Yes",NA,NA,3,650,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",29,"Die Aktivität einer radioaktiven Substanz wird in Sievert gemessen.","SetC","False",NA,"No",NA,NA,4,560,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",30,"Papst Johannes Paul II wurde seinerzeit als ""Mann des Jahres"" ausgezeichnet.","SetC","False",NA,"No",NA,NA,5,1067,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",31,"Das geflügelte Wort ""Gelobt sei, was hart macht"" geht auf  den Philosophen Friedrich Nietzsche zurück.","SetC","True",NA,"No",NA,NA,5,1091,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",32,"Unter den Bären legt der Braunbär die größten Entfernungen zurück.","SetA","False",NA,"Yes",NA,NA,5,2625,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",33,"Der Prophet Mohammed arbeitete vor seiner religiösen Berufung als Arzt. ","SetA","False",NA,"Yes",NA,NA,4,1024,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",34,"1 Meter entspricht dem fünfzigmillionsten Teil des Erdumfangs.","SetA","False",NA,"Yes",NA,NA,5,1192,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",35,"In Deutschland leiden ca. 1 Millionen Menschen an Alzheimer.","SetC","True",NA,"No",NA,NA,5,839,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",36,"Ein Polospiel ist in Zeitabschnitte von 7,5 Minuten unterteilt, die man ""Chukkas"" nennt.","SetC","True",NA,"No",NA,NA,4,746,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",37,"Die Stilrichtung des Impressionismus entwickelte sich in Spanien. ","SetA","False",NA,"Yes",NA,NA,3,642,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",38,"Der Pavane ist ein spanisch-italienischer Volkstanz aus dem 16. Jahrhundert.","SetA","True",NA,"Yes",NA,NA,2,1158,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",39,"Morpheus ist der griechische Gott der Träume.","SetA","True",NA,"Yes",NA,NA,3,568,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",40,"Das älteste noch existierende Parlament der Welt ist das ""Sejm"" in Polen.","SetC","False",NA,"No",NA,NA,4,974,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",41,"Seepferdchen gehören zur Gattung der Fische.","SetA","True",NA,"Yes",NA,NA,5,652,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",42,"Der neue Airbus A380 kann maximal 777 Passagiere transportieren. ","SetC","False",NA,"No",NA,NA,5,721,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",43,"Frauen blinzeln fast doppelt so viel wie Männer.","SetA","True",NA,"Yes",NA,NA,2,772,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",44,"Ultraschall sind Wellen und Schwingungen unterhalb von 16 Hertz.","SetA","False",NA,"Yes",NA,NA,4,1162,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",45,"Freddie Mercurys richtiger Name lautete Farrokh Bulsara.","SetA","True",NA,"Yes",NA,NA,4,757,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",46,"Die Wüste Dahna liegt in Saudi-Arabien.","SetC","True",NA,"No",NA,NA,5,768,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",47,"Im arabischen Raum heißt Homer Simpson ""Omar Shamshoon"".","SetC","True",NA,"No",NA,NA,4,1171,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",48,"März und April sind die heißesten Monate auf den Malediven.","SetA","True",NA,"Yes",NA,NA,4,832,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",49,"Der Name BenQ steht für Bringing Enjoyment and Quality to Life.","SetA","True",NA,"Yes",NA,NA,5,728,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",50,"Wenn sämtliches Eis der Erde schmilzt, steigt der Meeresspiegel um 150 Meter.","SetC","False",NA,"No",NA,NA,4,1211,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",51,"Alle Uhren im Film ""Pulp Fiction"" stehen auf 4.10 Uhr.","SetC","False",NA,"No",NA,NA,2,1672,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",52,"Die Insel Ösel gehört zu Dänemark.","SetA","False",NA,"Yes",NA,NA,4,856,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",53,"Beim Rugby gibt es 30 Spieler.","SetC","True",NA,"No",NA,NA,3,621,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",54,"Im Arabischen gibt es etwa 500 Worte für ""Kamel"".","SetC","False",NA,"No",NA,NA,4,1835,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",55,"Die Schwarzerle zählt zu den Buchengewächsen.","SetA","False",NA,"Yes",NA,NA,5,1051,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",56,"Der See Genezareth ist das tiefst gelegenste stehende Gewässer der Erde.","SetC","False",NA,"No",NA,NA,5,720,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",57,"Der Wassergehalt bei Beeren beträgt 90%.","SetC","True",NA,"No",NA,NA,4,907,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",58,"Die Norfolkinseln im Pazifik gehören zu Neuseeland. ","SetA","False",NA,"Yes",NA,NA,5,1243,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",59,"Hamburg hat mehr Brücken als die Städte Venedig, Amsterdam und London zusammen.","SetC","True",NA,"No",NA,NA,3,1526,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",60,"Der Bereich zwischen den Augenbrauen heißt Glabella.","SetA","True",NA,"Yes",NA,NA,6,752,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",61,"Eine der ersten deutschen Internetsuchmaschinen hieß ""Alcazar"".","SetA","False",NA,"Yes",NA,NA,5,784,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",62,"Laut WHO sind Krebserkrankungen die häufigste Todesursache.  ","SetA","False",NA,"Yes",NA,NA,4,721,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",63,"Das Jojo war ursprünglich eine philippinische Jagdwaffe.","SetA","True",NA,"Yes",NA,NA,3,1124,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",64,"Die Bach-Blütentherapie ist deutlich wirksamer als ein Placebo.","SetA","False",NA,"Yes",NA,NA,6,1038,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",65,"Der erste Geldautomat wurde bereits 1939 von der City Bank of New York betrieben.","SetC","True",NA,"No",NA,NA,4,817,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",66,"Der Mond passt vierzigmal in die Erdkugel.","SetA","False",NA,"Yes",NA,NA,5,590,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",67,"Der rote Naturfarbstoff in den Schalen von Krustentieren heißt Xanthophyll.","SetC","False",NA,"No",NA,NA,5,1135,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",68,"Jimmy Carter war der einzige geschiedene US-Präsident.","SetC","False",NA,"No",NA,NA,3,1405,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",69,"Borkum ist die größte ostfriesische Insel.","SetC","True",NA,"No",NA,NA,5,879,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",70,"Ein neugeborenes Panda-Baby ist kleiner als eine Maus.","SetA","True",NA,"Yes",NA,NA,3,1498,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",71,"Bei Nahrungsmangel kann ein Spulwurm bis zu 95% seines eigenen Körpers verzehren.","SetA","False",NA,"Yes",NA,NA,5,1159,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",72,"Moritz Bleibtreu und Heike Makatsch wurden am gleichen Tag geboren.","SetC","True",NA,"No",NA,NA,4,866,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",73,"Virginia war die erste englische Kolonie in Nordamerika.","SetA","True",NA,"Yes",NA,NA,5,1177,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",74,"Der hundertjährige Krieg dauerte in Wahrheit nur 93 Jahre.","SetC","False",NA,"No",NA,NA,5,767,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",75,"Die Slavonia war das erste Schiff, das das SOS-Notsignal benutzte.","SetC","True",NA,"No",NA,NA,3,1322,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",76,"Das Schnabeltier gehört nicht zur Gattung der Säugetiere.","SetA","False",NA,"Yes",NA,NA,1,732,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",77,"Der richtige Name des Krümelmonsters aus der Sesamstraße lautet ""Sam"".","SetC","False",NA,"No",NA,NA,4,3138,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",78,"Die Azoren gehören zu Spanien.","SetA","False",NA,"Yes",NA,NA,5,766,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",79,"Die längsten Opern stammen von Gioacchino Rossini.","SetC","False",NA,"No",NA,NA,4,857,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",80,"Der Film ""Ein unmoralisches Angebot"" bekam die goldene Himbeere verliehen.","SetC","True",NA,"No",NA,NA,4,751,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",81,"Der preußische König August I. der Starke wurde auch der Soldatenkönig genannt.","SetC","False",NA,"No",NA,NA,4,646,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",82,"Die Band ""Oasis"" hat sich nach einem Fitness-Studio benannt.","SetC","True",NA,"No",NA,NA,1,1529,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",83,"Minerva ist die römische Göttin der Weisheit.","SetA","True",NA,"Yes",NA,NA,5,662,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",84,"Nur ca. zwei Prozent der Weltbevölkerung sind von Natur aus blond.","SetA","True",NA,"Yes",NA,NA,1,1103,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",85,"Ein Mensch, der unter Androphobie leidet, hat Angst vor anderen Menschen.","SetC","False",NA,"No",NA,NA,5,1935,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",86,"Ebenso wie der Fingerabdruck ist auch der Zungenabdruck eines Menschen einzigartig.","SetC","True",NA,"No",NA,NA,5,756,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",87,"Karl Marx wurde in London begraben.","SetC","True",NA,"No",NA,NA,4,1647,"selected"
"TE_Experiment1",12,4,2,3,"JudgmentsP3",88,"Der spanische Ex-Diktator Francisco Franco hatte den Beinamen ""Conducator"".","SetA","False",NA,"Yes",NA,NA,4,953,"selected"
"TE_Experiment1",13,5,1,NA,"Buffer",1,"Die dänische Flagge ist die älteste unveränderte Nationalflagge der Welt.","Buffer",NA,NA,NA,4,5926,4,13910,NA
"TE_Experiment1",13,5,1,NA,"Buffer",2,"Der Weißmeer-Kanal ist der längste Kanal der Erde.","Buffer",NA,NA,NA,2,1453,3,2237,NA
"TE_Experiment1",13,5,1,NA,"Buffer",3,"IRA ist die Abkürzung für ""Irish Revolting Army"".","Buffer",NA,NA,NA,3,1216,4,3930,NA
"TE_Experiment1",13,5,1,NA,"Buffer",4,"Ein Blatt Papier lässt sich genau achtmal in der Hälfte falten.","Buffer",NA,NA,NA,5,1820,1,1342,NA
"TE_Experiment1",13,5,1,NA,"Buffer",5,"Der Katzenwels besitzt mehr Geschmacksknospen als jedes andere Lebewesen.","Buffer",NA,NA,NA,5,1085,4,7369,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",6,"Der größte Riesenmammutbaum der Welt heißt ""King Arthur"".","SetD","False","No","Yes",6,1447,4,7216,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",7,"Wenn sämtliches Eis der Erde schmilzt, steigt der Meeresspiegel um 150 Meter.","SetC","False","Yes","No",5,1112,3,5705,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",8,"Die Nachtwache ist das berühmteste Bild von Rembrandt.","SetD","True","No","Yes",1,757,3,10666,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",9,"Die Gruppe Tokio Hotel hieß früher ""Devilish"".","SetD","True","No","Yes",1,850,4,4872,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",10,"Der Film ""Ein unmoralisches Angebot"" bekam die goldene Himbeere verliehen.","SetC","True","Yes","No",4,1437,2,3873,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",11,"Das Capybara ist das größte aller Beuteltiere.","SetD","False","No","Yes",5,1181,2,7696,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",12,"Bei Männern heißt übermäßiger Geschlechtstrieb nicht Nymphomanie sondern Satyriasis.","SetD","True","No","Yes",6,929,6,4443,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",13,"Ein Systemabsturz eines Mac-Rechners wird durch ein Warndreieck angezeigt.","SetD","False","No","Yes",4,1075,4,2991,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",14,"Bei einer HIV-Infizierung sind die weißen Blutkörperchen von dem Virus befallen.","SetD","True","No","Yes",6,1231,6,7204,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",15,"Ein frei neben der Kirche stehender Glockenturm wird Kemenate genannt.","SetD","False","No","Yes",5,879,5,5584,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",16,"Die Band ""Oasis"" hat sich nach einem Fitness-Studio benannt.","SetC","True","Yes","No",5,1005,4,4474,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",17,"Der einstige UNO-Generalsekretär Kofi Annan kommt aus Nigeria.","SetC","False","Yes","No",6,705,5,2208,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",18,"Der See Genezareth ist das tiefst gelegenste stehende Gewässer der Erde.","SetC","False","Yes","No",4,1878,4,3113,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",19,"Eine wirkungsvolle Art eine Kakerlake zu töten ist ihr den Kopf abzutrennen.","SetD","False","No","Yes",6,3792,5,5505,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",20,"Henry Maske wurde Weltmeister im Cruisergewicht. ","SetD","False","No","Yes",1,628,3,4407,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",21,"In Deutschland leiden ca. 1 Millionen Menschen an Alzheimer.","SetC","True","Yes","No",6,2291,4,3285,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",22,"Die Wüste Gobi ist eine Felswüste.","SetD","False","No","Yes",5,2279,5,1344,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",23,"Der richtige Name des Krümelmonsters aus der Sesamstraße lautet ""Sam"".","SetC","False","Yes","No",4,1854,3,5320,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",24,"Der Segozero in Russland ist der größte See Europas.","SetD","False","No","Yes",3,1797,2,2179,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",25,"Der heißeste Ort im jährlichen Mittel ist Duri in Somalia mit 34,4° Celsius.","SetD","False","No","Yes",2,1373,4,8344,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",26,"Nauru ist die kleinste souveräne Republik der Erde.","SetD","True","No","Yes",4,1151,5,6091,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",27,"Das Osterfest fällt immer auf den ersten Sonntag nach Neumond nach dem 21. März.","SetD","False","No","Yes",6,1147,1,11384,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",28,"Alle Uhren im Film ""Pulp Fiction"" stehen auf 4.10 Uhr.","SetC","False","Yes","No",5,783,5,6043,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",29,"Der Wassergehalt bei Beeren beträgt 90%.","SetC","True","Yes","No",5,575,2,10241,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",30,"Die Erde wird in 340 Längenkreise unterteilt.","SetD","True","No","Yes",4,773,4,4901,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",31,"Im arabischen Raum heißt Homer Simpson ""Omar Shamshoon"".","SetC","True","Yes","No",6,716,5,4252,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",32,"Tony Blair und Rowan Atkinson gingen auf die gleiche Schule.","SetD","True","No","Yes",2,1866,4,2015,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",33,"Im Arabischen gibt es etwa 500 Worte für ""Kamel"".","SetC","False","Yes","No",5,1781,4,1689,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",34,"König Karl IV von Frankreich wurde auch ""Karl der Böse"" genannt.","SetD","False","No","Yes",5,588,3,12379,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",35,"Der Friedensvertrag, der den Deutsch-Französischen Krieg beendete, wurde in Frankfurt am Main geschlossen.","SetD","True","No","Yes",5,1311,2,8325,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",36,"Hamburg hat mehr Brücken als die Städte Venedig, Amsterdam und London zusammen.","SetC","True","Yes","No",5,684,3,5688,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",37,"Der preußische König August I. der Starke wurde auch der Soldatenkönig genannt.","SetC","False","Yes","No",3,1048,4,1080,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",38,"Kleinohrigel haben keine Stacheln.","SetC","False","Yes","No",5,1382,4,9479,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",39,"Spanien schaffte als letztes aller EU-Länder 1996 die Todesstrafe ab.","SetD","False","No","Yes",5,988,5,4411,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",40,"Der neue Airbus A380 kann maximal 777 Passagiere transportieren. ","SetC","False","Yes","No",1,977,4,3268,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",41,"Sambia hieß früher Nordrhodesien.","SetD","True","No","Yes",4,1606,4,2286,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",42,"In Ecuador liegt die höchstgelegene Millionenstadt der Welt.","SetD","True","No","Yes",3,1575,5,3968,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",43,"Mongolen geben Salz statt Zucker in ihren Tee.","SetD","True","No","Yes",5,1384,6,1420,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",44,"Karl Marx wurde in London begraben.","SetC","True","Yes","No",2,2909,5,1591,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",45,"Jean-Jaques Rousseau war alleinerziehender Vater.","SetC","False","Yes","No",2,1555,4,3483,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",46,"Die längsten Opern stammen von Gioacchino Rossini.","SetC","False","Yes","No",1,1431,3,2955,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",47,"Der weiße Hai hat keine natürlichen Feinde.","SetC","True","Yes","No",6,2905,6,3583,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",48,"Italien wurde 1934 zum ersten Mal Fußballweltmeister.","SetC","True","Yes","No",1,754,5,1855,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",49,"Pamela Anderson ist kanadische Staatsbürgerin.","SetC","True","Yes","No",1,632,3,1594,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",50,"Papst Johannes Paul II wurde seinerzeit als ""Mann des Jahres"" ausgezeichnet.","SetC","False","Yes","No",3,2468,4,4794,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",51,"Der hundertjährige Krieg dauerte in Wahrheit nur 93 Jahre.","SetC","False","Yes","No",4,1248,4,3596,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",52,"Ein Polospiel ist in Zeitabschnitte von 7,5 Minuten unterteilt, die man ""Chukkas"" nennt.","SetC","True","Yes","No",2,836,4,2698,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",53,"Blaue Augen werden im Alter immer heller.","SetC","True","Yes","No",6,618,2,1895,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",54,"Der griechische Gott Apollon ist der Schutzherr der Küste.","SetD","True","No","Yes",6,813,3,6049,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",55,"Borkum ist die größte ostfriesische Insel.","SetC","True","Yes","No",3,810,4,3123,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",56,"Die Torstangen im Eishockey sind rot.","SetD","True","No","Yes",1,894,2,4448,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",57,"Das erste Taschenbuch der Geschichte war Goethes ""Faust"".","SetD","True","No","Yes",2,699,4,1795,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",58,"Die frühesten Vorläufer des Sudoku waren die lateinischen Quadrate des Mathematikers Leonhard Euler.","SetD","True","No","Yes",6,785,4,4946,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",59,"Tom Cruise ist Legastheniker.","SetD","True","No","Yes",1,626,4,1522,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",60,"Ein Mensch, der unter Androphobie leidet, hat Angst vor anderen Menschen.","SetC","False","Yes","No",6,1046,4,8012,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",61,"Spanholz besteht hauptsächlich aus Birkenholz.","SetC","True","Yes","No",5,852,2,7650,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",62,"Otto Rehhagel wurde 2004 als ""Grieche des Jahres"" ausgezeichnet.","SetD","True","No","Yes",1,584,5,2466,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",63,"Die alten Perser kelterten den ersten Wein.","SetD","True","No","Yes",6,1030,3,4929,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",64,"In Angola ist Spanisch die offizielle Amtssprache.","SetD","False","No","Yes",4,905,4,2662,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",65,"Der Null-Meridian läuft durch den Londoner Stadtteil Kingston.","SetD","False","No","Yes",5,3406,5,4729,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",66,"Die Luftpumpe ist eine französische Erfindung.","SetD","False","No","Yes",1,788,3,695,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",67,"Der rote Naturfarbstoff in den Schalen von Krustentieren heißt Xanthophyll.","SetC","False","Yes","No",5,1229,4,10125,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",68,"11,9% der Erdoberfläche liegen 1000 Meter über dem Meeresspiegel. ","SetD","False","No","Yes",3,1827,4,2070,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",69,"Der Biss der großen Blauringkrake führt innerhalb weniger Minuten zum Tod.","SetD","True","No","Yes",6,658,4,6259,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",70,"John Wayne hieß in Wirklichkeit Jonathan Walter Miller.","SetC","False","Yes","No",1,663,4,2808,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",71,"Der erste Sinn, der im Alter nachlässt, ist das Gehör.","SetC","False","Yes","No",6,519,3,5584,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",72,"Die Maßeinheit für die Größe von Knöpfen heißt ""Linie"".","SetD","True","No","Yes",1,676,4,4380,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",73,"Der Philosoph Platon war einer der besten Speerwerfer seiner Zeit.","SetD","False","No","Yes",5,1173,3,1751,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",74,"Jimmy Carter war der einzige geschiedene US-Präsident.","SetC","False","Yes","No",2,1336,4,5170,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",75,"Gisèle Bündchen hat einen Zwillingsbruder.","SetD","False","No","Yes",1,486,4,3373,NA
"TE_Experiment1",13,5,1,1,"JudgmentsP1",76,"Moritz Bleibtreu und Heike Makatsch wurden am gleichen Tag geboren.","SetC","True","Yes","No",1,862,4,2586,NA
